 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80.0,2076965.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,14.44415289,2.407358814,519241.25,1037807.942,2075953.0,1.0,2076965.0,519241.25,1037807.942,2075953.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,2.407358814,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,7.2,6.0,0.0,100.0,0,0,0,0,0,0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
80.0,5925412.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.062939083,0.843823181,1481353.0,2960692.341,5922391.0,1.0,5925412.0,1481353.0,2960692.341,5922391.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.843823181,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,7.2,6.0,0.0,100.0,0,0,0,0,0,0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,2545.0,0.0,2545.0,2545.0,5922391.0,0.0,5922391.0,5922391.0,DDoS
80.0,1820426.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,5840.0,0.0,1934.5,2538.919278,6390.262499,4.943897747,227553.25,642283.6628,1817123.0,14.0,2779.0,1389.5,1520.986686,2465.0,314.0,1820352.0,364070.4,812281.9089,1817123.0,14.0,0.0,0,0,0,72.0,132.0,1.647965916,3.295931831,0.0,5840.0,1163.3,2138.329153,4572451.567,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2.0,1292.555556,8.666666667,1934.5,72.0,0,0,0,0,0,0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
80.0,189883.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,4380.0,0.0,1934.5,2177.344966,42472.732226917,31.820679684,23735.375,66615.28715,188599.0,2.0,826.0,413.0,446.8914857,729.0,97.0,189805.0,37961.0,84210.07941,188599.0,2.0,0.0,0,0,0,72.0,132.0,11.9323373945,18.691216125,0.0,4380.0,1163.3,1903.962654,3625073.789,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2.0,1292.555556,8.666666667,1934.5,72.0,0,0,0,0,0,0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
80.0,1174811.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,5840.0,0.0,1934.5,2538.919278,9902.018282,7.660806717,146851.375,414972.1709,1173855.0,3.0,599.0,299.5,419.3143212,596.0,3.0,1174765.0,234953.0,524862.2298,1173855.0,3.0,0.0,0,0,0,72.0,132.0,2.553602239,5.107204478,0.0,5840.0,1163.3,2138.329153,4572451.567,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2.0,1292.555556,8.666666667,1934.5,72.0,0,0,0,0,0,0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
80.0,22549260.5,8.0,5.0,36.0,11607.0,20.0,0.0,7.0,5.656854249,10220.0,0.0,2321.4,4455.182578,141.1530553,0.157334281,6472030.4375,11930871.40695,22143650.5,0.0,23197014.0,6601336.25,12273006.4702845,23044336.0,0.0,1868228.0,467057.0,932959.4954,1866496.0,120.0,0.0,0,0,0,142.0,112.0,0.096821096,0.060513185,0.0,10220.0,833.5,2726.136143,7431818.269,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,897.6153846,7.0,2321.4,142.0,0,0,0,0,0,0,8.0,36.0,5.0,11607.0,256.0,229.0,6.0,20.0,2545.0,0.0,2545.0,2545.0,23049220.0,0.0,23049220.0,20069370.0,DDoS
80.0,1236431.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,7215.0,0.0,2321.4,3327.769794,9408.531491,6.470235703,176633.0,466838.463,1235323.0,3.0,842.0,421.0,418.6072145,717.0,125.0,1236386.0,309096.5,617484.4568,1235323.0,3.0,0.0,0,0,0,72.0,112.0,2.426338388,4.043897314,0.0,7215.0,1292.555556,2650.585648,7025604.278,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1454.125,8.666666667,2321.4,72.0,0,0,0,0,0,0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
80.0,8929764.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.359551271,0.559925212,2232441.0,4461540.624,8924751.0,1.0,8929764.0,2232441.0,4461540.624,8924751.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.559925212,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,7.2,6.0,0.0,100.0,0,0,0,0,0,0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,2545.0,0.0,2545.0,2545.0,8924751.0,0.0,8924751.0,8924751.0,DDoS
80.0,11243309.0,8.0,5.0,396.0,11632.0,396.0,0.0,49.5,140.0071427,7240.0,0.0,2326.4,3340.904788,1069.79182,1.156243238,936942.4167,2201779.118,6240829.0,1.0,6252072.0,893153.1429,2362233.008,6250194.0,1.0,11200000.0,2810813.5,3284222.845,6240829.0,192.0,0.0,0,0,0,264.0,168.0,0.7115343,0.444708938,0.0,7240.0,859.1428571,2175.569063,4733100.747,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,925.2307692,49.5,2326.4,264.0,0,0,0,0,0,0,8.0,396.0,5.0,11632.0,29200.0,235.0,1.0,32.0,978.0,0.0,978.0,978.0,6240829.0,0.0,6240829.0,6240829.0,DoS GoldenEye
80.0,11683550.0,5.0,5.0,296.0,3525.0,296.0,0.0,59.2,132.3752243,2077.0,0.0,705.0,990.6447396,327.0410107,0.855904241,1298172.222,2609185.336,6678901.0,39.0,6681318.0,1670329.5,3339687.668,6679861.0,385.0,11700000.0,2920877.75,3440785.997,6678901.0,49.0,0.0,0,0,0,168.0,168.0,0.427952121,0.427952121,0.0,2077.0,347.3636364,719.0947466,517097.2545,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,382.1,59.2,705.0,168.0,0,0,0,0,0,0,5.0,296.0,5.0,3525.0,29200.0,235.0,1.0,32.0,1060.0,0.0,1060.0,1060.0,6678901.0,0.0,6678901.0,6678901.0,DoS GoldenEye
80.0,15119994.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132275185,15100000.0,0.0,15100000.0,2006.5,15100000.0,15100000.0,0.0,15100000.0,15100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.0,0.0,0.132275185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,410.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,15100000.0,0.0,15100000.0,15100000.0,DoS GoldenEye
80.0,11962340.0,8.0,5.0,578.0,11632.0,578.0,0.0,72.25,204.3538598,7288.0,0.0,2326.4,3351.290617,1020.703307,1.086743898,996861.6667,2364367.158,6957694.0,1.0,6961556.0,994508.0,2630382.17,6959654.0,1.0,12000000.0,2990573.5,3543550.453,6957694.0,160.0,0.0,0,0,0,264.0,168.0,0.668765476,0.417978422,0.0,7288.0,872.1428571,2178.046049,4743884.593,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,939.2307692,72.25,2326.4,264.0,0,0,0,0,0,0,8.0,578.0,5.0,11632.0,29200.0,236.0,1.0,32.0,1001.0,0.0,1001.0,1001.0,6957694.0,0.0,6957694.0,6957694.0,DoS GoldenEye
80.0,11686484.0,5.0,4.0,470.0,3525.0,470.0,0.0,94.0,210.1903899,3525.0,0.0,881.25,1762.5,341.8478988,0.770120423,1460810.5,2740172.983,6681404.0,80.0,6687445.0,1671861.25,3342993.837,6686352.0,220.0,11700000.0,3895468.0,3475512.505,6681404.0,480.0,0.0,0,0,0,168.0,136.0,0.427844679,0.342275743,0.0,3525.0,399.5,1108.077539,1227835.833,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,443.8888889,94.0,881.25,168.0,0,0,0,0,0,0,5.0,470.0,4.0,3525.0,29200.0,235.0,1.0,32.0,959.0,0.0,959.0,959.0,6681404.0,0.0,6681404.0,6681404.0,DoS GoldenEye
80.0,11581876.0,6.0,4.0,342.0,3525.0,342.0,0.0,57.0,139.6209153,3525.0,0.0,881.25,1762.5,333.8837335,0.863417982,1286875.111,2297339.315,5575630.0,21.0,6577913.0,1315582.6,2420796.455,5576337.0,441.0,10600000.0,3527380.0,3066867.199,5575630.0,480.0,0.0,0,0,0,208.0,136.0,0.518050789,0.345367193,0.0,3525.0,351.5454545,1057.504739,1118316.273,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,386.7,57.0,881.25,208.0,0,0,0,0,0,0,6.0,342.0,4.0,3525.0,29200.0,235.0,1.0,32.0,2337.5,0.0,2337.5,2332.5,5575630.0,0.0,5575630.0,5575630.0,DoS GoldenEye
80.0,30512774.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017564961,22522037.53845,0.0,25524232.5,2006.5,28011321.5,22577015.1429,0.0,25522209.0,22973184.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.0,0.0,0.017564961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,284.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,25524232.5,0.0,25524232.5,25530187.5,DoS GoldenEye
80.0,11561372.0,12.0,6.0,1170.0,11632.0,680.0,0.0,189.0625,334.8088555,8688.0,0.0,1938.666667,3384.242702,1241.375159,1.556908644,680080.7059,1774277.747,5742506.0,1.0,6560699.0,596427.1818,1712723.646,5744446.0,1.0,11600000.0,2312270.8,2826315.305,5742506.0,100.0,0.0,0,0,0,392.0,200.0,1.037939096,0.518969548,0.0,8688.0,755.3684211,1983.608054,3934700.912,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,797.3333333,189.0625,1938.666667,392.0,0,0,0,0,0,0,12.0,1170.0,6.0,11632.0,29200.0,237.0,2.5,32.0,2337.5,0.0,2337.5,2332.5,5742506.0,0.0,5742506.0,5742506.0,DoS GoldenEye
80.0,5006773.0,5.0,5.0,404.0,3525.0,404.0,0.0,80.8,180.6742926,2077.0,0.0,705.0,990.6447396,784.7369953,1.997294465,556308.1111,1667941.478,5004152.0,49.0,2621.0,655.25,586.4715821,1492.0,237.0,5006687.0,1251671.75,2502254.858,5005054.0,49.0,0.0,0,0,0,168.0,168.0,0.998647232,0.998647232,0.0,2077.0,357.1818182,719.0606119,517048.1636,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,392.9,80.8,705.0,168.0,0,0,0,0,0,0,5.0,404.0,5.0,3525.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
80.0,11581456.0,5.0,5.0,366.0,3525.0,366.0,0.0,73.2,163.680176,2077.0,0.0,705.0,990.6447396,335.9681201,0.863449293,1286828.444,2582682.355,6577002.0,4.0,6580619.0,1645154.75,3289668.846,6579658.0,4.0,11600000.0,2895350.0,3403893.43,6577002.0,191.0,0.0,0,0,0,168.0,168.0,0.431724647,0.431724647,0.0,2077.0,353.7272727,718.9044569,516823.6182,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,389.1,73.2,705.0,168.0,0,0,0,0,0,0,5.0,366.0,5.0,3525.0,29200.0,235.0,1.0,32.0,792.0,0.0,792.0,792.0,6577002.0,0.0,6577002.0,6577002.0,DoS GoldenEye
80.0,11566968.0,7.0,5.0,342.0,11632.0,342.0,0.0,48.85714286,129.2638498,10184.0,0.0,2326.4,4437.056321,1035.18917,1.03743695,1051542.545,2364403.85,6564393.0,1.0,6569374.0,1094895.667,2681389.966,6568260.0,1.0,11600000.0,2891730.0,3398915.458,6564393.0,187.0,0.0,0,0,0,232.0,168.0,0.605171554,0.432265396,0.0,10184.0,921.0769231,2812.154407,7908212.41,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,997.8333333,48.85714286,2326.4,232.0,0,0,0,0,0,0,7.0,342.0,5.0,11632.0,29200.0,235.0,1.0,32.0,885.0,0.0,885.0,885.0,6564393.0,0.0,6564393.0,6564393.0,DoS GoldenEye
80.0,12789337.0,7.0,6.0,378.0,11632.0,378.0,0.0,54.0,142.8705708,4392.0,0.0,1938.666667,2190.718847,939.0635339,1.016471769,1065778.083,2558278.413,7785763.0,16.0,7788821.0,1298136.833,3178941.997,7787125.0,220.0,12800000.0,2557850.2,3637645.333,7785763.0,16.0,0.0,0,0,0,232.0,200.0,0.547330952,0.469140816,0.0,4392.0,857.8571429,1673.017442,2798987.363,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,923.8461538,54.0,1938.666667,232.0,0,0,0,0,0,0,7.0,378.0,6.0,11632.0,29200.0,235.0,1.0,32.0,1036.0,0.0,1036.0,1036.0,7785763.0,0.0,7785763.0,7785763.0,DoS GoldenEye
80.0,30512774.5,2.0,1.0,416.0,6.0,416.0,0.0,189.0625,294.156421,6.0,0.0,6.0,0.0,4.184809228,0.029749829,22522037.53845,6017368.2525,25524232.5,14.0,28011321.5,22577015.1429,0.0,25522209.0,22973184.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.0,20.0,0.019833219,0.00991661,0.0,416.0,105.5,207.0193228,42857.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,140.6666667,189.0625,6.0,64.0,0,0,0,0,0,0,2.0,416.0,1.0,6.0,410.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,25524232.5,0.0,25524232.5,25530187.5,DoS GoldenEye
80.0,10688930.0,8.0,5.0,309.0,11632.0,309.0,0.0,38.625,109.2479977,5840.0,0.0,2326.4,3185.599598,1117.137075,1.216211538,890744.1667,2084269.301,5683388.0,39.0,5688314.0,812616.2857,2148855.295,5685762.0,179.0,10700000.0,2672200.5,3097116.602,5683388.0,158.0,0.0,0,0,0,264.0,168.0,0.74843787,0.467773669,0.0,5840.0,852.9285714,2104.272667,4427963.456,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,918.5384615,38.625,2326.4,264.0,0,0,0,0,0,0,8.0,309.0,5.0,11632.0,29200.0,235.0,1.0,32.0,1574.0,0.0,1574.0,1574.0,5683388.0,0.0,5683388.0,5683388.0,DoS GoldenEye
80.0,7785607.0,7.0,6.0,310.0,11632.0,310.0,0.0,44.28571429,117.1689866,5792.0,0.0,1938.666667,2544.918912,1533.855999,1.669747779,648800.5833,1587046.881,5002737.0,47.0,2782870.0,463811.6667,1135336.709,2781308.0,220.0,7785553.0,1557110.6,2272108.913,5004304.0,47.0,0.0,0,0,0,232.0,200.0,0.899094958,0.770652821,0.0,5792.0,853.0,1857.276873,3449477.385,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,918.6153846,44.28571429,1938.666667,232.0,0,0,0,0,0,0,7.0,310.0,6.0,11632.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
80.0,6913.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.929987,1382.6,2322.367714,5534.0,8.5,6913.0,1382.6,2322.367714,5534.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,192.0,0.0,867.929987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,192.0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0560622055,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.0,0.0,5138.640410199875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,84776165.0,6.0,7.0,664.0,11595.0,326.0,0.0,110.6666667,166.8180646,4344.0,0.0,1656.428571,1760.597234,144.6043236,0.153344988,7064680.417,24400000.0,84400000.0,3.0,84600000.0,16900000.0,37700000.0,84400000.0,3.0,783556.875,148535.9375,241511.76708125,540002.5,16.0,0.0,0,0,0,176.0,232.0,0.07077461,0.082570378,0.0,4344.0,876.0714286,1448.398291,2097857.61,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,943.4615385,110.6666667,1656.428571,176.0,0,0,0,0,0,0,6.0,664.0,7.0,11595.0,0.0,235.0,3.0,20.0,5007.5,0.0,5007.5,5007.5,84400000.0,0.0,84400000.0,84400000.0,DoS Hulk
80.0,98550734.0,6.0,7.0,376.0,11595.0,358.0,0.0,62.66666667,144.7130494,5792.0,0.0,1656.428571,2120.732252,121.4704296,0.131911752,8212561.167,28400000.0,98400000.0,2.0,98400000.0,19700000.0,44000000.0,98400000.0,2.0,783556.875,148535.9375,241511.76708125,540002.5,46.0,0.0,0,0,0,164.0,232.0,0.060882347,0.071029405,0.0,5792.0,855.5,1665.794001,2774869.654,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,921.3076923,62.66666667,1656.428571,164.0,0,0,0,0,0,0,6.0,376.0,7.0,11595.0,0.0,235.0,3.0,20.0,5007.5,0.0,5007.5,5007.5,98400000.0,0.0,98400000.0,98400000.0,DoS Hulk
80.0,100253788.0,10.0,6.0,925.0,11595.0,333.0,0.0,99.9,160.8542819,5792.0,0.0,1932.5,2181.008184,125.6211885,0.159594967,6683585.867,25700000.0,99700000.0,2.0,100000000.0,11100000.0,33200000.0,99700000.0,2.0,563533.0,112706.6,184187.0806,424068.0,14.0,0.0,0,0,0,328.0,200.0,0.099746854,0.059848113,0.0,5792.0,740.8235294,1524.673253,2324628.529,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,787.125,99.9,1932.5,328.0,0,0,0,0,0,0,10.0,925.0,6.0,11595.0,274.0,235.0,3.0,32.0,1006.0,0.0,1006.0,1006.0,99700000.0,0.0,99700000.0,99700000.0,DoS Hulk
80.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0560622055,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.0,0.0,5138.640410199875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,274.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,998.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.008016,998.0,0.0,998.0,8.5,998.0,998.0,0.0,998.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.0,0.0,2004.008016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0560622055,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.0,0.0,5138.640410199875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,85847544.0,6.0,7.0,336.0,11595.0,324.0,0.0,56.0,131.3255497,4355.0,0.0,1656.428571,2121.983652,138.9789322,0.15143124,7153962.0,24500000.0,84800000.0,2.0,85800000.0,17200000.0,37800000.0,84800000.0,11.0,783556.875,148535.9375,241511.76708125,540002.5,2.0,0.0,0,0,0,184.0,232.0,0.069891341,0.081539898,0.0,4355.0,852.6428571,1667.569932,2780789.478,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,918.2307692,56.0,1656.428571,184.0,0,0,0,0,0,0,6.0,336.0,7.0,11595.0,0.0,235.0,2.0,20.0,5007.5,0.0,5007.5,5007.5,84800000.0,0.0,84800000.0,84800000.0,DoS Hulk
80.0,98361839.0,6.0,5.0,376.0,11595.0,376.0,0.0,62.66666667,153.5013572,8688.0,0.0,2319.0,3774.237539,121.7037026,0.111831988,9836183.9,31100000.0,98300000.0,1.0,98300000.0,19700000.0,44000000.0,98300000.0,1.0,43550.0,10887.5,15184.83402,32332.0,64.0,0.0,0,0,0,200.0,168.0,0.060999266,0.050832722,0.0,8688.0,997.5833333,2559.609113,6551598.811,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1088.272727,62.66666667,2319.0,200.0,0,0,0,0,0,0,6.0,376.0,5.0,11595.0,274.0,235.0,1.0,32.0,4.0,0.0,4.0,4.0,98300000.0,0.0,98300000.0,98300000.0,DoS Hulk
80.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0560622055,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.0,0.0,5138.640410199875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,274.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,86834345.0,8.0,8.0,378.0,11595.0,354.0,0.0,47.25,123.9812774,4355.0,0.0,1449.375,1733.322898,137.8832304,0.18425889,5788956.333,22100000.0,85800000.0,3.0,86800000.0,12400000.0,32400000.0,85800000.0,11.0,783556.875,148535.9375,241511.76708125,540002.5,3.0,0.0,0,0,0,224.0,264.0,0.092129445,0.092129445,0.0,4355.0,704.6470588,1358.328244,1845055.618,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,748.6875,47.25,1449.375,224.0,0,0,0,0,0,0,8.0,378.0,8.0,11595.0,0.0,235.0,4.0,20.0,5007.5,0.0,5007.5,5007.5,85800000.0,0.0,85800000.0,85800000.0,DoS Hulk
80.0,85508300.0,7.0,8.0,347.0,11595.0,329.0,0.0,49.57142857,123.2529339,2896.0,0.0,1449.375,1546.511368,139.6589571,0.175421567,6107735.714,22500000.0,84400000.0,1.0,85400000.0,14200000.0,34400000.0,84400000.0,1.0,783556.875,148535.9375,241511.76708125,540002.5,36.0,0.0,0,0,0,204.0,264.0,0.081863398,0.093558169,0.0,2896.0,746.75,1284.097634,1648906.733,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,796.5333333,49.57142857,1449.375,204.0,0,0,0,0,0,0,7.0,347.0,8.0,11595.0,0.0,235.0,3.0,20.0,5007.5,0.0,5007.5,5007.5,84400000.0,0.0,84400000.0,84400000.0,DoS Hulk
80.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0560622055,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.0,0.0,5138.640410199875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,274.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,85567014.0,8.0,6.0,422.0,11595.0,416.0,0.0,52.75,146.7901807,5792.0,0.0,1932.5,2181.008184,140.4396325,0.163614451,6582078.0,23700000.0,85400000.0,2.0,85400000.0,12200000.0,32300000.0,85400000.0,2.0,140418.0,28083.6,55612.85726,127058.0,46.0,0.0,0,0,0,252.0,200.0,0.093493972,0.070120479,0.0,5792.0,801.1333333,1619.902857,2624085.267,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,858.3571429,52.75,1932.5,252.0,0,0,0,0,0,0,8.0,422.0,6.0,11595.0,274.0,235.0,2.0,20.0,1953.0,0.0,1953.0,1953.0,85400000.0,0.0,85400000.0,85400000.0,DoS Hulk
